http://purl.obolibrary.org/obo/MONDO_0009965	http://www.orpha.net/ORDO/Orphanet_2849	Perlman syndrome	Perlman syndrome
http://purl.obolibrary.org/obo/MONDO_0016861	http://www.orpha.net/ORDO/Orphanet_261600	Alagille syndrome due to 20p12 microdeletion	Alagille syndrome due to 20p12 microdeletion
http://purl.obolibrary.org/obo/MONDO_0007318	http://www.orpha.net/ORDO/Orphanet_52	Alagille syndrome	Alagille syndrome
http://purl.obolibrary.org/obo/MONDO_0016155	http://www.orpha.net/ORDO/Orphanet_207113	qualitative or quantitative defects of protein involved in O-glycosylation of alpha-dystroglycan	Qualitative or quantitative defects of protein involved in O-glycosylation of alpha-dystroglycan
http://purl.obolibrary.org/obo/MONDO_0015243	http://www.ebi.ac.uk/efo/EFO_0007140	allergic bronchopulmonary aspergillosis	allergic bronchopulmonary aspergillosis
http://purl.obolibrary.org/obo/MONDO_0005657	http://www.ebi.ac.uk/efo/EFO_0007157	aspergillosis	aspergillosis
http://purl.obolibrary.org/obo/MONDO_0005645	http://www.ebi.ac.uk/efo/EFO_0007145	ancylostomiasis	ancylostomiasis
http://purl.obolibrary.org/obo/MONDO_0005644	http://www.ebi.ac.uk/efo/EFO_0007144	amebiasis	amebiasis
http://purl.obolibrary.org/obo/MONDO_0005643	http://www.ebi.ac.uk/efo/EFO_0007142	Alphavirus infectious disease	Alphavirus infectious disease
http://purl.obolibrary.org/obo/MONDO_0005649	http://www.ebi.ac.uk/efo/EFO_0007149	appendicitis	appendicitis
http://purl.obolibrary.org/obo/MONDO_0005648	http://www.ebi.ac.uk/efo/EFO_0007148	aortic valve insufficiency	aortic valve insufficiency
http://purl.obolibrary.org/obo/MONDO_0005647	http://www.ebi.ac.uk/efo/EFO_0007147	anogenital venereal wart	anogenital venereal wart
http://purl.obolibrary.org/obo/MONDO_0005302	http://www.ebi.ac.uk/efo/EFO_0003888	attention deficit hyperactivity disorder	attention deficit hyperactivity disorder
http://purl.obolibrary.org/obo/MONDO_0015200	http://www.ebi.ac.uk/efo/EFO_0007146	anisakiasis	anisakiasis
http://purl.obolibrary.org/obo/MONDO_0009032	http://www.orpha.net/ORDO/Orphanet_1515	cranioectodermal dysplasia	Cranioectodermal dysplasia
http://purl.obolibrary.org/obo/MONDO_0017301	http://www.orpha.net/ORDO/Orphanet_2847	pericardial and diaphragmatic defect	Pericardial and diaphragmatic defect
http://purl.obolibrary.org/obo/MONDO_0016963	http://www.orpha.net/ORDO/Orphanet_262932	partial duplication of the long arm of chromosome 13	Partial duplication of the long arm of chromosome 13
http://purl.obolibrary.org/obo/MONDO_0009034	http://www.orpha.net/ORDO/Orphanet_1516	craniofacial dyssynostosis	Craniofacial dyssynostosis
http://purl.obolibrary.org/obo/MONDO_0009031	http://www.orpha.net/ORDO/Orphanet_1513	craniodiaphyseal dysplasia	Craniodiaphyseal dysplasia
http://purl.obolibrary.org/obo/MONDO_0009846	http://www.orpha.net/ORDO/Orphanet_2843	pentosuria	Pentosuria
http://purl.obolibrary.org/obo/MONDO_0009028	http://www.orpha.net/ORDO/Orphanet_1512	Crane-Heise syndrome	Crane-Heise syndrome
http://purl.obolibrary.org/obo/MONDO_0007194	http://www.orpha.net/ORDO/Orphanet_402075	familial bicuspid aortic valve	Familial bicuspid aortic valve
http://purl.obolibrary.org/obo/MONDO_0009329	http://www.orpha.net/ORDO/Orphanet_199241	pulmonary capillary hemangiomatosis	Pulmonary capillary hemangiomatosis
http://purl.obolibrary.org/obo/MONDO_0009042	http://www.orpha.net/ORDO/Orphanet_1528	craniotelencephalic dysplasia	Craniotelencephalic dysplasia
http://purl.obolibrary.org/obo/MONDO_0007395	http://www.orpha.net/ORDO/Orphanet_1529	craniofacial-deafness-hand syndrome	Craniofacial-deafness-hand syndrome
http://purl.obolibrary.org/obo/MONDO_0012675	http://www.orpha.net/ORDO/Orphanet_199247	corticosteroid-binding globulin deficiency	Corticosteroid-binding globulin deficiency
http://purl.obolibrary.org/obo/MONDO_0019383	http://www.ebi.ac.uk/efo/EFO_0007130	acute disseminated encephalomyelitis	acute disseminated encephalomyelitis
http://purl.obolibrary.org/obo/MONDO_0016184	http://www.orpha.net/ORDO/Orphanet_209030	qualitative or quantitative defects of protein O-mannosyltransferase 1	Qualitative or quantitative defects of protein O-mannosyltransferase 1
http://purl.obolibrary.org/obo/MONDO_0008756	http://www.orpha.net/ORDO/Orphanet_2850	alopecia-intellectual disability syndrome	Alopecia-intellectual disability syndrome
http://purl.obolibrary.org/obo/MONDO_0005636	http://www.ebi.ac.uk/efo/EFO_0007134	adenosarcoma	adenosarcoma
http://purl.obolibrary.org/obo/MONDO_0005635	http://www.ebi.ac.uk/efo/EFO_0007133	adenomyoma	adenomyoma
http://purl.obolibrary.org/obo/MONDO_0011716	http://www.ebi.ac.uk/efo/EFO_0007132	acute hemorrhagic leukoencephalitis	acute hemorrhagic leukoencephalitis
http://purl.obolibrary.org/obo/MONDO_0005634	http://www.ebi.ac.uk/efo/EFO_0007131	acute hemorrhagic conjunctivitis	acute hemorrhagic conjunctivitis
http://purl.obolibrary.org/obo/MONDO_0005640	http://www.ebi.ac.uk/efo/EFO_0007138	akinetic mutism	akinetic mutism
http://purl.obolibrary.org/obo/MONDO_0005639	http://www.ebi.ac.uk/efo/EFO_0007137	AIDS related complex	AIDS related complex
http://purl.obolibrary.org/obo/MONDO_0005109	http://www.ebi.ac.uk/efo/EFO_0000764	HIV infection	HIV infection
http://purl.obolibrary.org/obo/MONDO_0016183	http://www.orpha.net/ORDO/Orphanet_209027	qualitative or quantitative defects of protein glycosyltransferase-like	Qualitative or quantitative defects of protein glycosyltransferase-like
http://purl.obolibrary.org/obo/MONDO_0005638	http://www.ebi.ac.uk/efo/EFO_0007136	agnosia	agnosia
http://purl.obolibrary.org/obo/MONDO_0005578	http://www.ebi.ac.uk/efo/EFO_0005856	arthritis	arthritis
http://purl.obolibrary.org/obo/MONDO_0013310	http://www.orpha.net/ORDO/Orphanet_95699	congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency	Congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency
http://purl.obolibrary.org/obo/MONDO_0019593	http://www.orpha.net/ORDO/Orphanet_90776	"46,XX disorder of sex development induced by fetal androgens excess"	"46,XX disorder of sex development induced by fetal androgens excess"
http://purl.obolibrary.org/obo/MONDO_0019595	http://www.orpha.net/ORDO/Orphanet_90786	"46,XY disorder of sex development due to adrenal and testicular steroidogenesis defect"	"46,XY disorder of sex development due to adrenal and testicular steroidogenesis defect"
http://purl.obolibrary.org/obo/MONDO_0018479	http://www.orpha.net/ORDO/Orphanet_418	congenital adrenal hyperplasia	Congenital adrenal hyperplasia
http://purl.obolibrary.org/obo/MONDO_0015467	http://www.orpha.net/ORDO/Orphanet_1527	"craniosynostosis, Philadelphia type"	"Craniosynostosis, Philadelphia type"
http://purl.obolibrary.org/obo/MONDO_0011253	http://www.orpha.net/ORDO/Orphanet_1524	craniomicromelic syndrome	Craniomicromelic syndrome
http://purl.obolibrary.org/obo/MONDO_0016962	http://www.orpha.net/ORDO/Orphanet_262923	partial duplication of the long arm of chromosome 11	Partial duplication of the long arm of chromosome 11
http://purl.obolibrary.org/obo/MONDO_0015466	http://www.orpha.net/ORDO/Orphanet_1525	cranio-osteoarthropathy	Cranio-osteoarthropathy
http://purl.obolibrary.org/obo/MONDO_0017312	http://www.orpha.net/ORDO/Orphanet_2855	Perrault syndrome	Perrault syndrome
http://purl.obolibrary.org/obo/MONDO_0017965	http://www.orpha.net/ORDO/Orphanet_325109	"syndrome with 46,XX disorder of sex development"	"Syndrome with 46,XX disorder of sex development"
http://purl.obolibrary.org/obo/MONDO_0005641	http://www.ebi.ac.uk/efo/EFO_0007139	aleutian mink disease	aleutian mink disease
http://purl.obolibrary.org/obo/MONDO_0009232	http://www.orpha.net/ORDO/Orphanet_2854	Fuhrmann syndrome	Fuhrmann syndrome
http://purl.obolibrary.org/obo/MONDO_0015465	http://www.orpha.net/ORDO/Orphanet_1522	craniometaphyseal dysplasia	Craniometaphyseal dysplasia
http://purl.obolibrary.org/obo/MONDO_0016189	http://www.orpha.net/ORDO/Orphanet_209047	qualitative or quantitative defects of filamin c	Qualitative or quantitative defects of filamin C
http://purl.obolibrary.org/obo/MONDO_0016186	http://www.orpha.net/ORDO/Orphanet_209038	qualitative or quantitative defects of myofibrillar proteins	Qualitative or quantitative defects of myofibrillar proteins
http://purl.obolibrary.org/obo/MONDO_0007119	http://www.orpha.net/ORDO/Orphanet_250923	isolated aniridia	Isolated aniridia
http://purl.obolibrary.org/obo/MONDO_0019172	http://www.orpha.net/ORDO/Orphanet_77	aniridia	Aniridia
http://purl.obolibrary.org/obo/MONDO_0005662	http://www.ebi.ac.uk/efo/EFO_0007163	balantidiasis	balantidiasis
http://purl.obolibrary.org/obo/MONDO_0016188	http://www.orpha.net/ORDO/Orphanet_209044	qualitative or quantitative defects of alphaB-cristallin	Qualitative or quantitative defects of alphaB-cristallin
http://purl.obolibrary.org/obo/MONDO_0005661	http://www.ebi.ac.uk/efo/EFO_0007162	babesiosis	babesiosis
http://purl.obolibrary.org/obo/MONDO_0016187	http://www.orpha.net/ORDO/Orphanet_209041	qualitative or quantitative defects of desmin	Qualitative or quantitative defects of desmin
http://purl.obolibrary.org/obo/MONDO_0005660	http://www.ebi.ac.uk/efo/EFO_0007161	Avulavirus infectious disease	Avulavirus infectious disease
http://purl.obolibrary.org/obo/MONDO_0008558	http://www.ebi.ac.uk/efo/EFO_0007160	autoimmune thrombocytopenic purpura	autoimmune thrombocytopenic purpura
http://purl.obolibrary.org/obo/MONDO_0005665	http://www.ebi.ac.uk/efo/EFO_0007167	Bell's palsy	Bell's palsy
http://purl.obolibrary.org/obo/MONDO_0005664	http://www.ebi.ac.uk/efo/EFO_0007166	bartonellosis	bartonellosis
http://purl.obolibrary.org/obo/MONDO_0005663	http://www.ebi.ac.uk/efo/EFO_0007165	Barre-Lieou syndrome	Barre-Lieou syndrome
http://purl.obolibrary.org/obo/MONDO_0007416	http://www.ebi.ac.uk/efo/EFO_0007164	Balkan nephropathy	Balkan nephropathy
http://purl.obolibrary.org/obo/MONDO_0016139	http://www.orpha.net/ORDO/Orphanet_207049	qualitative or quantitative protein defects in neuromuscular diseases	Qualitative or quantitative protein defects in neuromuscular diseases
http://purl.obolibrary.org/obo/MONDO_0005667	http://www.ebi.ac.uk/efo/EFO_0007169	biliary dyskinesia	biliary dyskinesia
http://purl.obolibrary.org/obo/MONDO_0008280	http://www.orpha.net/ORDO/Orphanet_2869	Peutz-Jeghers syndrome	Peutz-Jeghers syndrome
http://purl.obolibrary.org/obo/MONDO_0020203	http://www.orpha.net/ORDO/Orphanet_98615	pigmented conjunctival lesion	Pigmented conjunctival lesion
http://purl.obolibrary.org/obo/MONDO_0015704	http://www.orpha.net/ORDO/Orphanet_169163	familial scaphocephaly syndrome	Familial scaphocephaly syndrome
http://purl.obolibrary.org/obo/MONDO_0011046	http://www.orpha.net/ORDO/Orphanet_2867	"short stature, Brussels type"	"Short stature, Brussels type"
http://purl.obolibrary.org/obo/MONDO_0016190	http://www.orpha.net/ORDO/Orphanet_209050	qualitative or quantitative defects of protein ZASP	Qualitative or quantitative defects of protein ZASP
http://purl.obolibrary.org/obo/MONDO_0016646	http://www.orpha.net/ORDO/Orphanet_250932	autosomal dominant optic atrophy and peripheral neuropathy	Autosomal dominant optic atrophy and peripheral neuropathy
http://purl.obolibrary.org/obo/MONDO_0016193	http://www.orpha.net/ORDO/Orphanet_209059	qualitative or quantitative defects of alpha-actin	Qualitative or quantitative defects of alpha-actin
http://purl.obolibrary.org/obo/MONDO_0016192	http://www.orpha.net/ORDO/Orphanet_209056	qualitative or quantitative defects of telethonin	Qualitative or quantitative defects of telethonin
http://purl.obolibrary.org/obo/MONDO_0005652	http://www.ebi.ac.uk/efo/EFO_0007152	Arterivirus infectious disease	Arterivirus infectious disease
http://purl.obolibrary.org/obo/MONDO_0005651	http://www.ebi.ac.uk/efo/EFO_0007151	Arenavirus hemorrhagic fever	Arenavirus hemorrhagic fever
http://purl.obolibrary.org/obo/MONDO_0005650	http://www.ebi.ac.uk/efo/EFO_0007150	Arenaviridae infectious disease	Arenaviridae infectious disease
http://purl.obolibrary.org/obo/MONDO_0016191	http://www.orpha.net/ORDO/Orphanet_209053	qualitative or quantitative defects of titin	Qualitative or quantitative defects of titin
http://purl.obolibrary.org/obo/MONDO_0007400	http://www.orpha.net/ORDO/Orphanet_1540	Jackson-Weiss syndrome	Jackson-Weiss syndrome
http://purl.obolibrary.org/obo/MONDO_0009036	http://www.orpha.net/ORDO/Orphanet_2872	"cardiocranial syndrome, Pfeiffer type"	"Cardiocranial syndrome, Pfeiffer type"
http://purl.obolibrary.org/obo/MONDO_0005656	http://www.ebi.ac.uk/efo/EFO_0007156	Ascaridida infectious disease	Ascaridida infectious disease
http://purl.obolibrary.org/obo/MONDO_0009858	http://www.orpha.net/ORDO/Orphanet_2871	Pfeiffer-Palm-Teller syndrome	Pfeiffer-Palm-Teller syndrome
http://purl.obolibrary.org/obo/MONDO_0011481	http://www.orpha.net/ORDO/Orphanet_1541	"craniosynostosis, Boston type"	"Craniosynostosis, Boston type"
http://purl.obolibrary.org/obo/MONDO_0005655	http://www.ebi.ac.uk/efo/EFO_0007155	ascaridiasis	ascaridiasis
http://purl.obolibrary.org/obo/MONDO_0005654	http://www.ebi.ac.uk/efo/EFO_0007154	ascariasis	ascariasis
http://purl.obolibrary.org/obo/MONDO_0016466	http://www.ebi.ac.uk/efo/EFO_0007153	asbestosis	asbestosis
http://purl.obolibrary.org/obo/MONDO_0005659	http://www.ebi.ac.uk/efo/EFO_0007159	atrophic rhinitis	atrophic rhinitis
http://purl.obolibrary.org/obo/MONDO_0005658	http://www.ebi.ac.uk/efo/EFO_0007158	Astroviridae infectious disease	Astroviridae infectious disease
http://purl.obolibrary.org/obo/MONDO_0010164	http://www.orpha.net/ORDO/Orphanet_2879	"phocomelia, Schinzel type"	"Phocomelia, Schinzel type"
http://purl.obolibrary.org/obo/MONDO_0009859	http://www.orpha.net/ORDO/Orphanet_2876	PHAVER syndrome	PHAVER syndrome
http://purl.obolibrary.org/obo/MONDO_0010091	http://www.orpha.net/ORDO/Orphanet_1545	Crisponi syndrome	Crisponi syndrome
http://purl.obolibrary.org/obo/MONDO_0018431	http://www.orpha.net/ORDO/Orphanet_401993	cold-induced sweating syndrome-hyperthermia spectrum	Cold-induced sweating syndrome-hyperthermia spectrum
http://purl.obolibrary.org/obo/MONDO_0017318	http://www.orpha.net/ORDO/Orphanet_2875	phakomatosis pigmentovascularis	Phakomatosis pigmentovascularis
http://purl.obolibrary.org/obo/MONDO_0017317	http://www.orpha.net/ORDO/Orphanet_2874	phakomatosis pigmentokeratotica	Phakomatosis pigmentokeratotica
http://purl.obolibrary.org/obo/MONDO_0016960	http://www.orpha.net/ORDO/Orphanet_262905	partial trisomy of the long arm of chromosome 9	Partial trisomy of the long arm of chromosome 9
http://purl.obolibrary.org/obo/MONDO_0007592	http://www.orpha.net/ORDO/Orphanet_2809	familial recurrent peripheral facial palsy	Familial recurrent peripheral facial palsy
http://purl.obolibrary.org/obo/MONDO_0015213	http://www.orpha.net/ORDO/Orphanet_108971	non-syndromic visceral malformation	Non-syndromic visceral malformation
http://purl.obolibrary.org/obo/MONDO_0010708	http://www.orpha.net/ORDO/Orphanet_2804	W syndrome	W syndrome
http://purl.obolibrary.org/obo/MONDO_0005679	http://www.ebi.ac.uk/efo/EFO_0007181	bovine virus diarrhea-mucosal disease	bovine virus diarrhea-mucosal disease
http://purl.obolibrary.org/obo/MONDO_0005678	http://www.ebi.ac.uk/efo/EFO_0007180	bovine respiratory disease complex	bovine respiratory disease complex
http://purl.obolibrary.org/obo/MONDO_0005683	http://www.ebi.ac.uk/efo/EFO_0007185	brucellosis	brucellosis
http://purl.obolibrary.org/obo/MONDO_0005682	http://www.ebi.ac.uk/efo/EFO_0007184	bronchopneumonia	bronchopneumonia
http://purl.obolibrary.org/obo/MONDO_0015925	http://www.ebi.ac.uk/efo/EFO_0004244	interstitial lung disease	interstitial lung disease
http://purl.obolibrary.org/obo/MONDO_0005680	http://www.ebi.ac.uk/efo/EFO_0007182	Brill-Zinsser disease	Brill-Zinsser disease
http://purl.obolibrary.org/obo/MONDO_0005619	http://www.ebi.ac.uk/efo/EFO_0006789	typhoid fever	typhoid fever
http://purl.obolibrary.org/obo/MONDO_0005687	http://www.ebi.ac.uk/efo/EFO_0007189	Caliciviridae infectious disease	Caliciviridae infectious disease
http://purl.obolibrary.org/obo/MONDO_0021641	http://www.ebi.ac.uk/efo/EFO_0007188	bunyaviridae infectious disease	Bunyaviridae infectious disease
http://purl.obolibrary.org/obo/MONDO_0019082	http://www.ebi.ac.uk/efo/EFO_0007187	bullous pemphigoid	bullous pemphigoid
http://purl.obolibrary.org/obo/MONDO_0005684	http://www.ebi.ac.uk/efo/EFO_0007186	bulbar polio	bulbar polio
http://purl.obolibrary.org/obo/MONDO_0016864	http://www.orpha.net/ORDO/Orphanet_261647	Okihiro syndrome due to a point mutation	Okihiro syndrome due to a point mutation
http://purl.obolibrary.org/obo/MONDO_0016647	http://www.orpha.net/ORDO/Orphanet_250984	autosomal recessive Stickler syndrome	Autosomal recessive Stickler syndrome
http://purl.obolibrary.org/obo/MONDO_0019354	http://www.orpha.net/ORDO/Orphanet_828	Stickler syndrome	Stickler syndrome
http://purl.obolibrary.org/obo/MONDO_0010524	http://www.orpha.net/ORDO/Orphanet_2802	X-linked sideroblastic anemia with ataxia	X-linked sideroblastic anemia with ataxia
http://purl.obolibrary.org/obo/MONDO_0016612	http://www.orpha.net/ORDO/Orphanet_247765	X-linked cerebellar ataxia	X-linked cerebellar ataxia
http://purl.obolibrary.org/obo/MONDO_0016803	http://www.orpha.net/ORDO/Orphanet_254837	unspecified mitochondrial disorder	Unspecified mitochondrial disorder
http://purl.obolibrary.org/obo/MONDO_0016968	http://www.orpha.net/ORDO/Orphanet_262977	partial trisomy of the long arm of chromosome 18	Partial trisomy of the long arm of chromosome 18
http://purl.obolibrary.org/obo/MONDO_0009394	http://www.orpha.net/ORDO/Orphanet_2801	juvenile Paget disease	Juvenile Paget disease
http://purl.obolibrary.org/obo/MONDO_0015087	http://www.orpha.net/ORDO/Orphanet_100979	autosomal dominant complex spastic paraplegia	Autosomal dominant complex spastic paraplegia
http://purl.obolibrary.org/obo/MONDO_0005668	http://www.ebi.ac.uk/efo/EFO_0007170	bird fancier's lung	bird fancier's lung
http://purl.obolibrary.org/obo/MONDO_0005672	http://www.ebi.ac.uk/efo/EFO_0007174	blastomycosis	blastomycosis
http://purl.obolibrary.org/obo/MONDO_0005670	http://www.ebi.ac.uk/efo/EFO_0007172	blackwater fever	blackwater fever
http://purl.obolibrary.org/obo/MONDO_0005136	http://www.ebi.ac.uk/efo/EFO_0001068	malaria	malaria
http://purl.obolibrary.org/obo/MONDO_0005669	http://www.ebi.ac.uk/efo/EFO_0007171	black piedra	black piedra
http://purl.obolibrary.org/obo/MONDO_0005676	http://www.ebi.ac.uk/efo/EFO_0007178	borna disease	borna disease
http://purl.obolibrary.org/obo/MONDO_0005675	http://www.ebi.ac.uk/efo/EFO_0007177	border disease	border disease
http://purl.obolibrary.org/obo/MONDO_0016863	http://www.orpha.net/ORDO/Orphanet_261638	Okihiro syndrome due to 20q13 microdeletion	Okihiro syndrome due to 20q13 microdeletion
http://purl.obolibrary.org/obo/MONDO_0005673	http://www.ebi.ac.uk/efo/EFO_0007175	blind loop syndrome	blind loop syndrome
http://purl.obolibrary.org/obo/MONDO_0016828	http://www.orpha.net/ORDO/Orphanet_260305	autosomal recessive sideroblastic anemia	Autosomal recessive sideroblastic anemia
http://purl.obolibrary.org/obo/MONDO_0005677	http://www.ebi.ac.uk/efo/EFO_0007179	boutonneuse fever	boutonneuse fever
http://purl.obolibrary.org/obo/MONDO_0009838	http://www.orpha.net/ORDO/Orphanet_2812	Parana hard-skin syndrome	Parana hard-skin syndrome
http://purl.obolibrary.org/obo/MONDO_0016965	http://www.orpha.net/ORDO/Orphanet_262950	partial duplication of the long arm of chromosome 15	Partial duplication of the long arm of chromosome 15
http://purl.obolibrary.org/obo/MONDO_0012439	http://www.orpha.net/ORDO/Orphanet_261629	Alagille syndrome due to a NOTCH2 point mutation	Alagille syndrome due to a NOTCH2 point mutation
http://purl.obolibrary.org/obo/MONDO_0010867	http://www.orpha.net/ORDO/Orphanet_2825	PARC syndrome	PARC syndrome
http://purl.obolibrary.org/obo/MONDO_0017915	http://www.orpha.net/ORDO/Orphanet_320346	pure or complex autosomal recessive spastic paraplegia	Pure or complex autosomal recessive spastic paraplegia
http://purl.obolibrary.org/obo/MONDO_0016966	http://www.orpha.net/ORDO/Orphanet_262959	partial trisomy of the long arm of chromosome 16	Partial trisomy of the long arm of chromosome 16
http://purl.obolibrary.org/obo/MONDO_0007392	http://www.orpha.net/ORDO/Orphanet_1508	Coxoauricular syndrome	Coxoauricular syndrome
http://purl.obolibrary.org/obo/MONDO_0007841	http://www.orpha.net/ORDO/Orphanet_1509	Coxopodopatellar syndrome	Coxopodopatellar syndrome
http://purl.obolibrary.org/obo/MONDO_0008217	http://www.orpha.net/ORDO/Orphanet_2839	pelvis-shoulder dysplasia	Pelvis-shoulder dysplasia
http://purl.obolibrary.org/obo/MONDO_0009999	http://www.orpha.net/ORDO/Orphanet_1507	autosomal recessive Robinow syndrome	Autosomal recessive Robinow syndrome
http://purl.obolibrary.org/obo/MONDO_0019978	http://www.orpha.net/ORDO/Orphanet_97360	Robinow syndrome	Robinow syndrome
http://purl.obolibrary.org/obo/MONDO_0005689	http://www.ebi.ac.uk/efo/EFO_0007191	cannabis dependence	cannabis dependence
http://purl.obolibrary.org/obo/MONDO_0005303	http://www.ebi.ac.uk/efo/EFO_0003890	drug dependence	drug dependence
http://purl.obolibrary.org/obo/MONDO_0005688	http://www.ebi.ac.uk/efo/EFO_0007190	campylobacteriosis	campylobacteriosis
http://purl.obolibrary.org/obo/MONDO_0012099	http://www.orpha.net/ORDO/Orphanet_250977	AICA-ribosiduria	AICA-ribosiduria
http://purl.obolibrary.org/obo/MONDO_0005693	http://www.ebi.ac.uk/efo/EFO_0007196	cauda equina syndrome	Cauda equina syndrome
http://purl.obolibrary.org/obo/MONDO_0005692	http://www.ebi.ac.uk/efo/EFO_0007195	cat-scratch disease	cat-scratch disease
http://purl.obolibrary.org/obo/MONDO_0005691	http://www.ebi.ac.uk/efo/EFO_0007194	Cardiovirus infectious disease	Cardiovirus infectious disease
http://purl.obolibrary.org/obo/MONDO_0009376	http://www.ebi.ac.uk/efo/EFO_0007193	carbamoyl phosphate synthetase i deficiency disease	carbamoyl phosphate synthetase I deficiency disease
http://purl.obolibrary.org/obo/MONDO_0016862	http://www.orpha.net/ORDO/Orphanet_261619	Alagille syndrome due to a JAG1 point mutation	Alagille syndrome due to a JAG1 point mutation
http://purl.obolibrary.org/obo/MONDO_0005696	http://www.ebi.ac.uk/efo/EFO_0007199	central nervous system tuberculosis	central nervous system tuberculosis
http://purl.obolibrary.org/obo/MONDO_0005695	http://www.ebi.ac.uk/efo/EFO_0007198	central nervous system AIDS arteritis	central nervous system AIDS arteritis
http://purl.obolibrary.org/obo/MONDO_0013172	http://www.orpha.net/ORDO/Orphanet_250972	polymicrogyria with optic nerve hypoplasia	Polymicrogyria with optic nerve hypoplasia
http://purl.obolibrary.org/obo/MONDO_0015310	http://www.orpha.net/ORDO/Orphanet_137905	syndromic optic nerve hypoplasia	Syndromic optic nerve hypoplasia
http://purl.obolibrary.org/obo/MONDO_0009841	http://www.orpha.net/ORDO/Orphanet_2836	PEHO syndrome	PEHO syndrome
http://purl.obolibrary.org/obo/MONDO_0010208	http://www.orpha.net/ORDO/Orphanet_2834	Wrinkly skin syndrome	Wrinkly skin syndrome
http://purl.obolibrary.org/obo/MONDO_0018163	http://www.orpha.net/ORDO/Orphanet_357058	autosomal recessive cutis laxa type 2A	Autosomal recessive cutis laxa type 2A
http://purl.obolibrary.org/obo/MONDO_0008492	http://www.orpha.net/ORDO/Orphanet_2833	stiff skin syndrome	Stiff skin syndrome
http://purl.obolibrary.org/obo/MONDO_0011079	http://www.orpha.net/ORDO/Orphanet_2831	"rhizomelic dysplasia, Patterson-Lowry type"	"Rhizomelic dysplasia, Patterson-Lowry type"
http://purl.obolibrary.org/obo/MONDO_0006264	http://www.ebi.ac.uk/efo/EFO_1000319	laryngeal adenoid cystic carcinoma	Laryngeal Adenoid Cystic Carcinoma
http://purl.obolibrary.org/obo/MONDO_0006262	http://www.ebi.ac.uk/efo/EFO_1000317	lacrimal gland adenoid cystic carcinoma	Lacrimal Gland Adenoid Cystic Carcinoma
http://purl.obolibrary.org/obo/MONDO_0018310	http://www.ebi.ac.uk/efo/EFO_1000318	Langerhans cell histiocytosis	Langerhans Cell Histiocytosis
http://purl.obolibrary.org/obo/MONDO_0004829	http://www.ebi.ac.uk/efo/EFO_1000316	Krukenberg carcinoma	Krukenberg Tumor
http://purl.obolibrary.org/obo/MONDO_0005092	http://www.ebi.ac.uk/efo/EFO_0000698	signet ring cell carcinoma	signet ring cell carcinoma
http://purl.obolibrary.org/obo/MONDO_0015355	http://www.orpha.net/ORDO/Orphanet_139589	distal hereditary motor neuropathy type 7	Distal hereditary motor neuropathy type 7
http://purl.obolibrary.org/obo/MONDO_0006268	http://www.ebi.ac.uk/efo/EFO_1000323	liver diffuse large B-cell lymphoma	Liver Diffuse Large B-Cell Lymphoma
http://purl.obolibrary.org/obo/MONDO_0018905	http://www.ebi.ac.uk/efo/EFO_0000403	diffuse large B-cell lymphoma	diffuse large B-cell lymphoma
http://purl.obolibrary.org/obo/MONDO_0010389	http://www.orpha.net/ORDO/Orphanet_319623	X-linked mendelian susceptibility to mycobacterial diseases due to CYBB deficiency	X-linked mendelian susceptibility to mycobacterial diseases due to CYBB deficiency
http://purl.obolibrary.org/obo/MONDO_0017905	http://www.orpha.net/ORDO/Orphanet_319605	X-linked mendelian susceptibility to mycobacterial diseases	X-linked mendelian susceptibility to mycobacterial diseases
http://purl.obolibrary.org/obo/MONDO_0006265	http://www.ebi.ac.uk/efo/EFO_1000320	laryngeal small cell carcinoma	Laryngeal Small Cell Carcinoma
http://purl.obolibrary.org/obo/MONDO_0006266	http://www.ebi.ac.uk/efo/EFO_1000321	leydig cell tumor	Leydig Cell Tumor
http://purl.obolibrary.org/obo/MONDO_0006272	http://www.ebi.ac.uk/efo/EFO_1000328	low grade fibromyxoid sarcoma	Low Grade Fibromyxoid Sarcoma
http://purl.obolibrary.org/obo/MONDO_0011957	http://www.orpha.net/ORDO/Orphanet_319640	retinal macular dystrophy type 2	Retinal macular dystrophy type 2
http://purl.obolibrary.org/obo/MONDO_0006273	http://www.ebi.ac.uk/efo/EFO_1000329	low grade fibromyxoid sarcoma with giant collagen Rosettes	Low Grade Fibromyxoid Sarcoma with Giant Collagen Rosettes
http://purl.obolibrary.org/obo/MONDO_0006270	http://www.ebi.ac.uk/efo/EFO_1000326	lobular breast carcinoma in situ	Lobular Breast Carcinoma In Situ
http://purl.obolibrary.org/obo/MONDO_0006271	http://www.ebi.ac.uk/efo/EFO_1000327	low grade central osteosarcoma	Low Grade Central Osteosarcoma
http://purl.obolibrary.org/obo/MONDO_0006278	http://www.ebi.ac.uk/efo/EFO_1000335	lung papilloma	Lung Papilloma
http://purl.obolibrary.org/obo/MONDO_0006279	http://www.ebi.ac.uk/efo/EFO_1000336	lung sarcomatoid carcinoma	Lung Sarcomatoid Carcinoma
http://purl.obolibrary.org/obo/MONDO_0003050	http://www.ebi.ac.uk/efo/EFO_0003050	lung large cell carcinoma	large cell lung carcinoma
