ID	Label
http://www.orpha.net/ORDO/Orphanet_207073	obsolete_qualitative or quantitative defects of dysferlin
http://www.orpha.net/ORDO/Orphanet_3137	obsolete_alpha-N-acetylgalactosaminidase deficiency
http://www.orpha.net/ORDO/Orphanet_226	obsolete_dihydropteridine reductase deficiency
http://www.orpha.net/ORDO/Orphanet_295163	obsolete_postaxial polydactyly type A, unilateral
http://www.orpha.net/ORDO/Orphanet_139564	obsolete_hereditary sensory and autonomic neuropathy type 1B
http://www.orpha.net/ORDO/Orphanet_2714	obsolete_oculo-palato-cerebral syndrome
http://www.orpha.net/ORDO/Orphanet_85169	obsolete_familial digital arthropathy-brachydactyly
http://www.orpha.net/ORDO/Orphanet_93	obsolete_aspartylglucosaminuria
http://www.orpha.net/ORDO/Orphanet_2834	obsolete_wrinkly skin syndrome
http://www.orpha.net/ORDO/Orphanet_262833	obsolete_partial duplication of the long arm of chromosome 1
http://www.orpha.net/ORDO/Orphanet_98905	obsolete_congenital multicore myopathy with external ophthalmoplegia
http://www.orpha.net/ORDO/Orphanet_140905	obsolete_hyperlipidemia due to hepatic triglyceride lipase deficiency
http://www.orpha.net/ORDO/Orphanet_293633	obsolete_PYCR1-related de Barsy syndrome
http://www.orpha.net/ORDO/Orphanet_208596	obsolete_genetic hyperparathyroidism
http://www.orpha.net/ORDO/Orphanet_1336	obsolete_hyperkeratosis-hyperpigmentation syndrome
http://www.orpha.net/ORDO/Orphanet_85274	obsolete_syndromic X-linked intellectual disability 7
http://www.orpha.net/ORDO/Orphanet_294944	obsolete_congenital deformities of limbs
http://www.orpha.net/ORDO/Orphanet_309263	obsolete_metachromatic leukodystrophy, juvenile form
http://www.orpha.net/ORDO/Orphanet_157719	obsolete_juvenile or adult CACH syndrome
http://www.orpha.net/ORDO/Orphanet_280651	obsolete_acrodysostosis with multiple hormone resistance
http://www.orpha.net/ORDO/Orphanet_319514	obsolete_combined oxidative phosphorylation defect type 13
http://www.orpha.net/ORDO/Orphanet_317473	obsolete_pancytopenia due to IKZF1 mutations
http://www.orpha.net/ORDO/Orphanet_238670	obsolete_isolated thyrotropin-releasing hormone deficiency
http://www.orpha.net/ORDO/Orphanet_51188	obsolete_ethylmalonic encephalopathy
http://www.orpha.net/ORDO/Orphanet_295124	obsolete_split foot, unilateral
http://www.orpha.net/ORDO/Orphanet_1431	obsolete_paroxysmal dyskinesia
http://www.orpha.net/ORDO/Orphanet_103910	obsolete_congenital enterocyte heparan sulfate deficiency
http://www.orpha.net/ORDO/Orphanet_86920	obsolete_dermatopathia pigmentosa reticularis
http://www.orpha.net/ORDO/Orphanet_99734	obsolete_myotonia fluctuans
http://www.orpha.net/ORDO/Orphanet_1576	obsolete_infantile bilateral striatal necrosis
http://www.orpha.net/ORDO/Orphanet_261791	obsolete_partial deletion of chromosome 6
http://www.orpha.net/ORDO/Orphanet_1190	obsolete_atelosteogenesis type I
http://www.orpha.net/ORDO/Orphanet_314029	obsolete_high bone mass osteogenesis imperfecta
http://www.orpha.net/ORDO/Orphanet_295187	obsolete_zygodactyly type 1
http://www.orpha.net/ORDO/Orphanet_3327	obsolete_thyrocerebrorenal syndrome
http://www.orpha.net/ORDO/Orphanet_98971	obsolete_posterior amorphous corneal dystrophy
http://www.orpha.net/ORDO/Orphanet_73271	obsolete_bleeding diathesis due to a collagen receptor defect
http://www.orpha.net/ORDO/Orphanet_289176	obsolete_autosomal recessive hypophosphatemic rickets
http://www.orpha.net/ORDO/Orphanet_90025	obsolete_syndactyly
http://www.orpha.net/ORDO/Orphanet_183450	obsolete_genetic hair anomaly
http://www.orpha.net/ORDO/Orphanet_156159	obsolete_isolated dystonia
http://www.orpha.net/ORDO/Orphanet_155899	obsolete_mandibulofacial dysostosis
http://www.orpha.net/ORDO/Orphanet_177	obsolete_rhizomelic chondrodysplasia punctata
http://www.orpha.net/ORDO/Orphanet_15	obsolete_achondroplasia
http://www.orpha.net/ORDO/Orphanet_79433	obsolete_oculocutaneous albinism type 3
http://www.orpha.net/ORDO/Orphanet_370114	obsolete_combined cervical dystonia
http://www.orpha.net/ORDO/Orphanet_93214	obsolete_familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial proliferation
http://www.orpha.net/ORDO/Orphanet_908	obsolete_fragile X syndrome
http://www.orpha.net/ORDO/Orphanet_217093	obsolete_mucopolysaccharidosis type 2, attenuated form
http://www.orpha.net/ORDO/Orphanet_98099	obsolete_autosomal recessive syndromic cerebellar ataxia
http://www.orpha.net/ORDO/Orphanet_97245	obsolete_congenital myopathy
http://www.orpha.net/ORDO/Orphanet_168491	obsolete_late infantile neuronal ceroid lipofuscinosis
http://www.orpha.net/ORDO/Orphanet_247604	obsolete_juvenile primary lateral sclerosis
http://www.orpha.net/ORDO/Orphanet_98590	obsolete_palpebral piliary tumor
http://www.orpha.net/ORDO/Orphanet_67044	obsolete_thrombocytopenia with congenital dyserythropoietic anemia
http://www.orpha.net/ORDO/Orphanet_238329	obsolete_severe X-linked mitochondrial encephalomyopathy
http://www.orpha.net/ORDO/Orphanet_261519	obsolete_maternal uniparental disomy of chromosome X
http://www.orpha.net/ORDO/Orphanet_2833	obsolete_stiff skin syndrome
http://www.orpha.net/ORDO/Orphanet_227786	obsolete_familial flecked retinopathy
http://www.orpha.net/ORDO/Orphanet_320342	obsolete_pure or complex autosomal dominant spastic paraplegia
http://www.orpha.net/ORDO/Orphanet_183666	obsolete_hyper-IgM syndrome without susceptibility to opportunistic infections
http://www.orpha.net/ORDO/Orphanet_294981	obsolete_congenital absence of both lower leg and foot
http://www.orpha.net/ORDO/Orphanet_3261	obsolete_autoimmune lymphoproliferative syndrome
http://www.orpha.net/ORDO/Orphanet_221120	obsolete_pseudoaminopterin syndrome
http://www.orpha.net/ORDO/Orphanet_716	obsolete_phenylketonuria
http://www.orpha.net/ORDO/Orphanet_2839	obsolete_pelvis-shoulder dysplasia
http://www.orpha.net/ORDO/Orphanet_47159	obsolete_proximal renal tubular acidosis
http://www.orpha.net/ORDO/Orphanet_295116	obsolete_adactyly of foot, unilateral
http://www.orpha.net/ORDO/Orphanet_401800	obsolete_autosomal recessive spastic paraplegia type 60
http://www.orpha.net/ORDO/Orphanet_93430	obsolete_multiple metaphyseal dysplasia
http://www.orpha.net/ORDO/Orphanet_175	obsolete_cartilage-hair hypoplasia
http://www.orpha.net/ORDO/Orphanet_46059	obsolete_lathosterolosis
http://www.orpha.net/ORDO/Orphanet_1745	obsolete_distal trisomy 6p
http://www.orpha.net/ORDO/Orphanet_139406	obsolete_encephalopathy due to prosaposin deficiency
http://www.orpha.net/ORDO/Orphanet_209193	obsolete_qualitative or quantitative defects of selenoprotein N1
http://www.orpha.net/ORDO/Orphanet_93110	obsolete_posterior urethral valve
http://www.orpha.net/ORDO/Orphanet_363417	obsolete_temtamy preaxial brachydactyly syndrome
http://www.orpha.net/ORDO/Orphanet_36899	obsolete_myoclonus-dystonia syndrome
http://www.orpha.net/ORDO/Orphanet_221043	obsolete_hereditary sclerosing poikiloderma with tendon and pulmonary involvement
http://www.orpha.net/ORDO/Orphanet_329329	obsolete_autosomal recessive frontotemporal pachygyria
http://www.orpha.net/ORDO/Orphanet_238744	obsolete_mammary-digital-nail syndrome
http://www.orpha.net/ORDO/Orphanet_99176	obsolete_congenital eyelid retraction
http://www.orpha.net/ORDO/Orphanet_216	obsolete_neuronal ceroid lipofuscinosis
http://www.orpha.net/ORDO/Orphanet_295209	obsolete_humero-radial synostosis, unilateral
http://www.orpha.net/ORDO/Orphanet_85195	obsolete_familial expansile osteolysis
http://www.orpha.net/ORDO/Orphanet_93352	obsolete_spondyloepimetaphyseal dysplasia, Shohat type
http://www.orpha.net/ORDO/Orphanet_583	obsolete_mucopolysaccharidosis type 6
http://www.orpha.net/ORDO/Orphanet_96126	obsolete_distal monosomy 7p
http://www.orpha.net/ORDO/Orphanet_140456	obsolete_autosomal dominant hereditary axonal motor and sensory neuropathy
http://www.orpha.net/ORDO/Orphanet_261811	obsolete_partial deletion of chromosome 10
http://www.orpha.net/ORDO/Orphanet_498	obsolete_keratosis pilaris atrophicans
http://www.orpha.net/ORDO/Orphanet_166093	obsolete_von Willebrand disease type 2N
http://www.orpha.net/ORDO/Orphanet_319465	obsolete_inherited acute myeloid leukemia
http://www.orpha.net/ORDO/Orphanet_319480	obsolete_acute myeloid leukemia with CEBPA somatic mutations
http://www.orpha.net/ORDO/Orphanet_750	obsolete_pseudoachondroplasia
http://www.orpha.net/ORDO/Orphanet_295205	obsolete_humero-radio-ulnar synostosis, unilateral
http://www.orpha.net/ORDO/Orphanet_96169	obsolete_Koolen-de Vries syndrome
http://www.orpha.net/ORDO/Orphanet_31153	obsolete_hypoalphalipoproteinemia
http://www.orpha.net/ORDO/Orphanet_2501	obsolete_metaphyseal chondrodysplasia, Spahr type
http://www.orpha.net/ORDO/Orphanet_3222	obsolete_phosphoribosylpyrophosphate synthetase superactivity
http://www.orpha.net/ORDO/Orphanet_171680	obsolete_lissencephaly due to TUBA1A mutation
http://www.orpha.net/ORDO/Orphanet_75374	obsolete_bradyopsia
http://www.orpha.net/ORDO/Orphanet_295126	obsolete_split foot, bilateral
http://www.orpha.net/ORDO/Orphanet_262083	obsolete_partial monosomy of the long arm of chromosome 10
http://www.orpha.net/ORDO/Orphanet_1987	obsolete_femoral agenesis/hypoplasia
http://www.orpha.net/ORDO/Orphanet_1590	obsolete_distal monosomy 13q
http://www.orpha.net/ORDO/Orphanet_1551	obsolete_familial benign copper deficiency
http://www.orpha.net/ORDO/Orphanet_1597	obsolete_distal monosomy 17q
http://www.orpha.net/ORDO/Orphanet_79394	obsolete_congenital non-bullous ichthyosiform erythroderma
http://www.orpha.net/ORDO/Orphanet_2334	obsolete_autosomal dominant keratitis
http://www.orpha.net/ORDO/Orphanet_206959	obsolete_muscular glycogenosis
http://www.orpha.net/ORDO/Orphanet_71278	obsolete_congenital brain dysgenesis due to glutamine synthetase deficiency
http://www.orpha.net/ORDO/Orphanet_309505	obsolete_disorder of fucoglycosan synthesis
http://www.orpha.net/ORDO/Orphanet_75378	obsolete_oligocone trichromacy
http://www.orpha.net/ORDO/Orphanet_140922	obsolete_autosomal recessive limb-girdle muscular dystrophy type 2J
http://www.orpha.net/ORDO/Orphanet_363400	obsolete_severe neurodegenerative syndrome with lipodystrophy
http://www.orpha.net/ORDO/Orphanet_309447	obsolete_disorder of protein O-glycosylation
http://www.orpha.net/ORDO/Orphanet_211017	obsolete_spinocerebellar ataxia type 30
http://www.orpha.net/ORDO/Orphanet_363705	obsolete_craniofaciofrontodigital syndrome
http://www.orpha.net/ORDO/Orphanet_1126	obsolete_aprosencephaly cerebellar dysgenesis
http://www.orpha.net/ORDO/Orphanet_3389	obsolete_tuberculosis
http://www.orpha.net/ORDO/Orphanet_295239	obsolete_macrodactyly of fingers, unilateral
http://www.orpha.net/ORDO/Orphanet_370002	obsolete_focal palmoplantar keratoderma with joint keratoses
http://www.orpha.net/ORDO/Orphanet_171201	obsolete_high anorectal malformation
http://www.orpha.net/ORDO/Orphanet_247815	obsolete_autosomal recessive ataxia due to PEX10 deficiency
http://www.orpha.net/ORDO/Orphanet_75508	obsolete_angioosteohypotrophic syndrome
http://www.orpha.net/ORDO/Orphanet_83628	obsolete_pelvis syndrome
http://www.orpha.net/ORDO/Orphanet_1787	obsolete_acrofacial dysostosis, Palagonia type
http://www.orpha.net/ORDO/Orphanet_98946	obsolete_coloboma of eyelid
http://www.orpha.net/ORDO/Orphanet_295136	obsolete_symbrachydactyly of hand and foot, unilateral
http://www.orpha.net/ORDO/Orphanet_96145	obsolete_distal monosomy 4q
http://www.orpha.net/ORDO/Orphanet_309	obsolete_familial partial epilepsy
http://www.orpha.net/ORDO/Orphanet_62	obsolete_autosomal recessive limb-girdle muscular dystrophy type 2D
http://www.orpha.net/ORDO/Orphanet_91378	obsolete_hereditary angioedema
http://www.orpha.net/ORDO/Orphanet_45358	obsolete_congenital fibrosis of extraocular muscles
http://www.orpha.net/ORDO/Orphanet_166029	obsolete_multiple epiphyseal dysplasia, with severe proximal femoral dysplasia
http://www.orpha.net/ORDO/Orphanet_319671	obsolete_microcephalic primordial dwarfism, Alazami type
http://www.orpha.net/ORDO/Orphanet_98761	obsolete_spinocerebellar ataxia type 10
http://www.orpha.net/ORDO/Orphanet_79195	obsolete_sterol biosynthesis disorder
http://www.orpha.net/ORDO/Orphanet_206549	obsolete_autosomal recessive limb-girdle muscular dystrophy type 2L
http://www.orpha.net/ORDO/Orphanet_2298	obsolete_insulin-resistance syndrome type B
http://www.orpha.net/ORDO/Orphanet_98820	obsolete_familial focal epilepsy with variable foci
http://www.orpha.net/ORDO/Orphanet_246	obsolete_postaxial acrofacial dysostosis
http://www.orpha.net/ORDO/Orphanet_79365	obsolete_hypertrichosis
http://www.orpha.net/ORDO/Orphanet_79361	obsolete_inherited epidermolysis bullosa
http://www.orpha.net/ORDO/Orphanet_295140	obsolete_hyperphalangy, unilateral
http://www.orpha.net/ORDO/Orphanet_1580	obsolete_distal monosomy 10p
http://www.orpha.net/ORDO/Orphanet_3354	obsolete_tricho-oculo-dermo-vertebral syndrome
http://www.orpha.net/ORDO/Orphanet_324761	obsolete_microcephalic primordial dwarfism
http://www.orpha.net/ORDO/Orphanet_3248	obsolete_distal symphalangism
http://www.orpha.net/ORDO/Orphanet_210548	obsolete_macrocephaly-autism syndrome
http://www.orpha.net/ORDO/Orphanet_217399	obsolete_congenital insensitivity to pain with hyperhidrosis
http://www.orpha.net/ORDO/Orphanet_262682	obsolete_partial trisomy/tetrasomy of chromosome 18
http://www.orpha.net/ORDO/Orphanet_1801	obsolete_kyphomelic dysplasia
http://www.orpha.net/ORDO/Orphanet_1088	obsolete_short stature-heart defect-craniofacial anomalies syndrome
http://www.orpha.net/ORDO/Orphanet_86812	obsolete_autosomal recessive limb-girdle muscular dystrophy type 2K
http://www.orpha.net/ORDO/Orphanet_208441	obsolete_bilateral parasagittal parieto-occipital polymicrogyria
http://www.orpha.net/ORDO/Orphanet_208444	obsolete_bilateral frontal polymicrogyria
http://www.orpha.net/ORDO/Orphanet_3034	obsolete_delayed membranous cranial ossification
http://www.orpha.net/ORDO/Orphanet_294977	obsolete_congenital absence of thigh and lower leg with foot present
http://www.orpha.net/ORDO/Orphanet_29	obsolete_mevalonic aciduria
http://www.orpha.net/ORDO/Orphanet_99802	obsolete_hemimegalencephaly
http://www.orpha.net/ORDO/Orphanet_221039	obsolete_hereditary sclerosing poikiloderma, Weary type
http://www.orpha.net/ORDO/Orphanet_2505	obsolete_multiple benign circumferential skin creases on limbs
http://www.orpha.net/ORDO/Orphanet_262211	obsolete_partial trisomy/tetrasomy of chromosome 5
http://www.orpha.net/ORDO/Orphanet_79100	obsolete_atrophoderma vermiculata
http://www.orpha.net/ORDO/Orphanet_276152	obsolete_multiple endocrine neoplasia type 4
http://www.orpha.net/ORDO/Orphanet_158668	obsolete_epidermolysis bullosa simplex due to plakophilin deficiency
http://www.orpha.net/ORDO/Orphanet_169802	obsolete_severe hemophilia A
http://www.orpha.net/ORDO/Orphanet_211067	obsolete_episodic ataxia type 5
http://www.orpha.net/ORDO/Orphanet_2478	obsolete_megalencephalic leukoencephalopathy with subcortical cysts
http://www.orpha.net/ORDO/Orphanet_251290	obsolete_parietal foramina with cleidocranial dysplasia
http://www.orpha.net/ORDO/Orphanet_137	obsolete_congenital disorder of glycosylation
http://www.orpha.net/ORDO/Orphanet_228277	obsolete_familial anetoderma
http://www.orpha.net/ORDO/Orphanet_77301	obsolete_monosomy 9q22.3
http://www.orpha.net/ORDO/Orphanet_293168	obsolete_infantile-onset ascending hereditary spastic paralysis
http://www.orpha.net/ORDO/Orphanet_679	obsolete_malignant atrophic papulosis
http://www.orpha.net/ORDO/Orphanet_93308	obsolete_multiple epiphyseal dysplasia type 1
http://www.orpha.net/ORDO/Orphanet_98586	obsolete_pigmented palpebral tumor
http://www.orpha.net/ORDO/Orphanet_165805	obsolete_familial mesial temporal lobe epilepsy with febrile seizures
http://www.orpha.net/ORDO/Orphanet_93946	obsolete_hamel cerebro-palato-cardiac syndrome
http://www.orpha.net/ORDO/Orphanet_2431	obsolete_central bilateral macrogyria
http://www.orpha.net/ORDO/Orphanet_268826	obsolete_parietal encephalocele
http://www.orpha.net/ORDO/Orphanet_455	obsolete_superficial epidermolytic ichthyosis
http://www.orpha.net/ORDO/Orphanet_98990	obsolete_coralliform cataract
http://www.orpha.net/ORDO/Orphanet_97249	obsolete_pontocerebellar hypoplasia type 3
http://www.orpha.net/ORDO/Orphanet_54247	obsolete_posterior cortical atrophy
http://www.orpha.net/ORDO/Orphanet_756	obsolete_pseudohypoaldosteronism type 1
http://www.orpha.net/ORDO/Orphanet_88619	obsolete_familial acute necrotizing encephalopathy
http://www.orpha.net/ORDO/Orphanet_295173	obsolete_central polydactyly of fingers, bilateral
http://www.orpha.net/ORDO/Orphanet_262672	obsolete_partial duplication of chromosome 16
http://www.orpha.net/ORDO/Orphanet_71528	obsolete_obesity due to prohormone convertase I deficiency
http://www.orpha.net/ORDO/Orphanet_324535	obsolete_combined oxidative phosphorylation defect type 11
http://www.orpha.net/ORDO/Orphanet_141269	obsolete_lateral facial cleft
http://www.orpha.net/ORDO/Orphanet_79432	obsolete_oculocutaneous albinism type 2
http://www.orpha.net/ORDO/Orphanet_1928	obsolete_congenital lobar emphysema
http://www.orpha.net/ORDO/Orphanet_1179	obsolete_benign paroxysmal tonic upgaze of childhood with ataxia
http://www.orpha.net/ORDO/Orphanet_363454	obsolete_autosomal dominant childhood-onset proximal spinal muscular atrophy with contractures
http://www.orpha.net/ORDO/Orphanet_1252	obsolete_blepharonasofacial malformation syndrome
http://www.orpha.net/ORDO/Orphanet_276193	obsolete_spinocerebellar ataxia type 35
http://www.orpha.net/ORDO/Orphanet_98963	obsolete_granular corneal dystrophy type II
http://www.orpha.net/ORDO/Orphanet_2394	obsolete_pyruvate dehydrogenase E3 deficiency
http://www.orpha.net/ORDO/Orphanet_67042	obsolete_late-onset retinal degeneration
http://www.orpha.net/ORDO/Orphanet_261344	obsolete_trisomy 1q
http://www.orpha.net/ORDO/Orphanet_254857	obsolete_lethal infantile mitochondrial myopathy
http://www.orpha.net/ORDO/Orphanet_363677	obsolete_childhood-onset autosomal recessive myopathy with external ophthalmoplegia
http://www.orpha.net/ORDO/Orphanet_1972	obsolete_lethal faciocardiomelic dysplasia
http://www.orpha.net/ORDO/Orphanet_34515	obsolete_autosomal recessive limb-girdle muscular dystrophy type 2I
http://www.orpha.net/ORDO/Orphanet_101977	obsolete_immunodeficiency predominantly affecting antibody production
http://www.orpha.net/ORDO/Orphanet_512	obsolete_metachromatic leukodystrophy
http://www.orpha.net/ORDO/Orphanet_295148	obsolete_polydactyly of a triphalangeal thumb, unilateral
http://www.orpha.net/ORDO/Orphanet_316235	obsolete_autosomal dominant spastic ataxia
http://www.orpha.net/ORDO/Orphanet_319192	obsolete_diencephalic-mesencephalic junction dysplasia
http://www.orpha.net/ORDO/Orphanet_93218	obsolete_sporadic idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis
http://www.orpha.net/ORDO/Orphanet_281201	obsolete_keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome
http://www.orpha.net/ORDO/Orphanet_295032	obsolete_congenital elbow dislocation
http://www.orpha.net/ORDO/Orphanet_401862	obsolete_lipoyl transferase 1 deficiency
http://www.orpha.net/ORDO/Orphanet_98098	obsolete_autosomal recessive degenerative and progressive cerebellar ataxia
http://www.orpha.net/ORDO/Orphanet_254818	obsolete_ataxia neuropathy spectrum
http://www.orpha.net/ORDO/Orphanet_166302	obsolete_benign partial epilepsy with secondarily generalized seizures in infancy
http://www.orpha.net/ORDO/Orphanet_169793	obsolete_severe hemophilia B
http://www.orpha.net/ORDO/Orphanet_88918	obsolete_autosomal dominant Alport syndrome
http://www.orpha.net/ORDO/Orphanet_343	obsolete_hyperimmunoglobulinemia D with periodic fever
http://www.orpha.net/ORDO/Orphanet_823	obsolete_isolated spina bifida
http://www.orpha.net/ORDO/Orphanet_157801	obsolete_mesoaxial synostotic syndactyly with phalangeal reduction
http://www.orpha.net/ORDO/Orphanet_254851	obsolete_maternally-inherited mitochondrial dystonia
http://www.orpha.net/ORDO/Orphanet_280234	obsolete_null syndrome
http://www.orpha.net/ORDO/Orphanet_206448	obsolete_adult Krabbe disease
http://www.orpha.net/ORDO/Orphanet_79373	obsolete_ectodermal dysplasia syndrome
http://www.orpha.net/ORDO/Orphanet_108967	obsolete_non-syndromic intestinal malformation
http://www.orpha.net/ORDO/Orphanet_309279	obsolete_glycoproteinosis
http://www.orpha.net/ORDO/Orphanet_53691	obsolete_congenital cornea plana
http://www.orpha.net/ORDO/Orphanet_88635	obsolete_myopathy due to calsequestrin and SERCA1 protein overload
http://www.orpha.net/ORDO/Orphanet_1445	obsolete_ring chromosome 21
http://www.orpha.net/ORDO/Orphanet_244	obsolete_primary ciliary dyskinesia
http://www.orpha.net/ORDO/Orphanet_102009	obsolete_classic lissencephaly
http://www.orpha.net/ORDO/Orphanet_243343	obsolete_dimethylglycine dehydrogenase deficiency
http://www.orpha.net/ORDO/Orphanet_2292	obsolete_congenital bowing of long bones
http://www.orpha.net/ORDO/Orphanet_102373	obsolete_primary glomerular disease
http://www.orpha.net/ORDO/Orphanet_261983	obsolete_partial deletion of the short arm of chromosome 19
http://www.orpha.net/ORDO/Orphanet_293165	obsolete_skin fragility-woolly hair-palmoplantar keratoderma syndrome
http://www.orpha.net/ORDO/Orphanet_95429	obsolete_angioma serpiginosum
http://www.orpha.net/ORDO/Orphanet_319595	obsolete_mendelian susceptibility to mycobacterial diseases due to partial STAT1 deficiency
http://www.orpha.net/ORDO/Orphanet_799	obsolete_schizencephaly
http://www.orpha.net/ORDO/Orphanet_207101	obsolete_qualitative or quantitative defects of perlecan
http://www.orpha.net/ORDO/Orphanet_171881	obsolete_cap myopathy
http://www.orpha.net/ORDO/Orphanet_99856	obsolete_primary syringomyelia
http://www.orpha.net/ORDO/Orphanet_31709	obsolete_infantile convulsions and choreoathetosis
http://www.orpha.net/ORDO/Orphanet_98766	obsolete_spinocerebellar ataxia type 5
http://www.orpha.net/ORDO/Orphanet_329918	obsolete_non-immunoglobulin-mediated membranoproliferative glomerulonephritis
http://www.orpha.net/ORDO/Orphanet_398166	obsolete_focal facial dermal dysplasia
http://www.orpha.net/ORDO/Orphanet_363965	obsolete_Koolen-de Vries syndrome due to a point mutation
http://www.orpha.net/ORDO/Orphanet_2707	obsolete_oculocerebrofacial syndrome, Kaufman type
http://www.orpha.net/ORDO/Orphanet_9	obsolete_tetrasomy X
http://www.orpha.net/ORDO/Orphanet_98615	obsolete_pigmented conjunctival lesion
http://www.orpha.net/ORDO/Orphanet_35	obsolete_propionic acidemia
http://www.orpha.net/ORDO/Orphanet_216718	obsolete_isolated congenitally uncorrected transposition of the great arteries
http://www.orpha.net/ORDO/Orphanet_598	obsolete_multiminicore myopathy
http://www.orpha.net/ORDO/Orphanet_295041	obsolete_patella aplasia/hypoplasia, bilateral
http://www.orpha.net/ORDO/Orphanet_262842	obsolete_partial duplication of the long arm of chromosome 2
http://www.orpha.net/ORDO/Orphanet_3309	obsolete_tetrasomy 5p
http://www.orpha.net/ORDO/Orphanet_90354	obsolete_brittle cornea syndrome
http://www.orpha.net/ORDO/Orphanet_166024	obsolete_multiple epiphyseal dysplasia, Al-Gazali type
http://www.orpha.net/ORDO/Orphanet_282166	obsolete_inherited Creutzfeldt-Jakob disease
http://www.orpha.net/ORDO/Orphanet_261796	obsolete_partial deletion of chromosome 7
http://www.orpha.net/ORDO/Orphanet_309851	obsolete_disorder of manganese transport
http://www.orpha.net/ORDO/Orphanet_2044	obsolete_floating-Harbor syndrome
http://www.orpha.net/ORDO/Orphanet_268810	obsolete_posterior meningocele
http://www.orpha.net/ORDO/Orphanet_215	obsolete_congenital stationary night blindness
http://www.orpha.net/ORDO/Orphanet_2301	obsolete_congenital short bowel syndrome
http://www.orpha.net/ORDO/Orphanet_3197	obsolete_hereditary hyperekplexia
http://www.orpha.net/ORDO/Orphanet_163717	obsolete_benign familial mesial temporal lobe epilepsy
http://www.orpha.net/ORDO/Orphanet_391316	obsolete_infantile-onset mesial temporal lobe epilepsy with severe cognitive regression
http://www.orpha.net/ORDO/Orphanet_102015	obsolete_autosomal recessive limb-girdle muscular dystrophy
http://www.orpha.net/ORDO/Orphanet_1439	obsolete_ring chromosome 12
http://www.orpha.net/ORDO/Orphanet_98687	obsolete_supranuclear oculomotor palsy
http://www.orpha.net/ORDO/Orphanet_1240	obsolete_metaphyseal acroscyphodysplasia
http://www.orpha.net/ORDO/Orphanet_329336	obsolete_adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy
http://www.orpha.net/ORDO/Orphanet_268392	obsolete_cervical spina bifida aperta
http://www.orpha.net/ORDO/Orphanet_3289	obsolete_taurodontism
http://www.orpha.net/ORDO/Orphanet_3080	obsolete_intellectual disability, Wolff type
http://www.orpha.net/ORDO/Orphanet_352596	obsolete_progressive myoclonic epilepsy with dystonia
http://www.orpha.net/ORDO/Orphanet_3219	obsolete_fountain syndrome
http://www.orpha.net/ORDO/Orphanet_1125	obsolete_ocular motor apraxia, Cogan type
http://www.orpha.net/ORDO/Orphanet_295146	obsolete_polydactyly of a biphalangeal thumb, bilateral
http://www.orpha.net/ORDO/Orphanet_163662	obsolete_spondyloepiphyseal dysplasia, Reardon type
http://www.orpha.net/ORDO/Orphanet_295110	obsolete_congenital absence/hypoplasia of thumb, unilateral
http://www.orpha.net/ORDO/Orphanet_1670	obsolete_chronic diarrhea with villous atrophy
http://www.orpha.net/ORDO/Orphanet_314802	obsolete_short stature due to partial GHR deficiency
http://www.orpha.net/ORDO/Orphanet_369902	obsolete_orofaciodigital syndrome type 14
http://www.orpha.net/ORDO/Orphanet_221145	obsolete_cutis laxa with severe pulmonary, gastrointestinal and urinary anomalies
http://www.orpha.net/ORDO/Orphanet_1522	obsolete_craniometaphyseal dysplasia
http://www.orpha.net/ORDO/Orphanet_2913	obsolete_polydactyly
http://www.orpha.net/ORDO/Orphanet_309458	obsolete_disorder of O-N-acetylgalactosaminylglycan synthesis
http://www.orpha.net/ORDO/Orphanet_308621	obsolete_glycogen storage disease due to glycogen branching enzyme deficiency, progressive hepatic form
http://www.orpha.net/ORDO/Orphanet_1201	obsolete_atresia of small intestine
http://www.orpha.net/ORDO/Orphanet_397744	obsolete_peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome
http://www.orpha.net/ORDO/Orphanet_275766	obsolete_idiopathic pulmonary arterial hypertension
http://www.orpha.net/ORDO/Orphanet_75377	obsolete_central areolar choroidal dystrophy
http://www.orpha.net/ORDO/Orphanet_98976	obsolete_congenital glaucoma
http://www.orpha.net/ORDO/Orphanet_268823	obsolete_occipital encephalocele
http://www.orpha.net/ORDO/Orphanet_79233	obsolete_hypoxanthine guanine phosphoribosyltransferase partial deficiency
http://www.orpha.net/ORDO/Orphanet_353327	obsolete_congenital myasthenic syndromes with glycosylation defect
http://www.orpha.net/ORDO/Orphanet_93274	obsolete_thanatophoric dysplasia type 2
http://www.orpha.net/ORDO/Orphanet_1444	obsolete_ring chromosome 20
http://www.orpha.net/ORDO/Orphanet_99898	obsolete_mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR1 deficiency
http://www.orpha.net/ORDO/Orphanet_2882	obsolete_sitosterolemia
http://www.orpha.net/ORDO/Orphanet_568	obsolete_microphthalmia, Lenz type
http://www.orpha.net/ORDO/Orphanet_86909	obsolete_myoclonic epilepsy of infancy
http://www.orpha.net/ORDO/Orphanet_98652	obsolete_lens size anomaly
http://www.orpha.net/ORDO/Orphanet_96152	obsolete_distal monosomy 20q
